"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	"Place of Death"	"Place of Death Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	41	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Influenza with pneumonia, virus not identified"	"J11.0"	39	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Pneumonia due to Pseudomonas"	"J15.1"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Pneumonia due to staphylococcus"	"J15.2"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Bacterial pneumonia, unspecified"	"J15.9"	40	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Lobar pneumonia, unspecified"	"J18.1"	31	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Pneumonia, unspecified"	"J18.9"	778	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Emphysema, unspecified"	"J43.9"	83	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	344	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	105	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	816	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Asthma, unspecified"	"J45.9"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Pneumonitis due to food and vomit"	"J69.0"	424	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Adult respiratory distress syndrome"	"J80"	53	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Pulmonary oedema"	"J81"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	239	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Interstitial pulmonary disease, unspecified"	"J84.9"	92	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Pyothorax without fistula"	"J86.9"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Pleural effusion, not elsewhere classified"	"J90"	37	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Pneumothorax, unspecified"	"J93.9"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Acute respiratory failure"	"J96.0"	61	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Chronic respiratory failure"	"J96.1"	42	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Respiratory failure, unspecified"	"J96.9"	64	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"	"Other disorders of lung"	"J98.4"	27	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Inpatient"	"1"			3584	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Outpatient or ER"	"2"	"Pneumonia, unspecified"	"J18.9"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Outpatient or ER"	"2"	"Emphysema, unspecified"	"J43.9"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	232	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Outpatient or ER"	"2"	"Asthma, unspecified"	"J45.9"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Outpatient or ER"	"2"	"Pneumonitis due to food and vomit"	"J69.0"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Outpatient or ER"	"2"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	27	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Medical Facility - Outpatient or ER"	"2"			435	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Pneumonia, unspecified"	"J18.9"	49	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Emphysema, unspecified"	"J43.9"	96	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	73	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	48	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1614	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Asthma, unspecified"	"J45.9"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Pneumonitis due to food and vomit"	"J69.0"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	212	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Interstitial pulmonary disease, unspecified"	"J84.9"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Chronic respiratory failure"	"J96.1"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"	"Other disorders of lung"	"J98.4"	35	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Decedent's home"	"4"			2316	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Influenza with pneumonia, virus not identified"	"J11.0"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Bacterial pneumonia, unspecified"	"J15.9"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Pneumonia, unspecified"	"J18.9"	186	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Emphysema, unspecified"	"J43.9"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	189	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1188	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Pneumonitis due to food and vomit"	"J69.0"	123	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	154	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Interstitial pulmonary disease, unspecified"	"J84.9"	18	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Acute respiratory failure"	"J96.0"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Chronic respiratory failure"	"J96.1"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Respiratory failure, unspecified"	"J96.9"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"	"Other disorders of lung"	"J98.4"	17	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Hospice facility"	"5"			2086	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Nursing home/long term care"	"6"	"Pneumonia, unspecified"	"J18.9"	64	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Nursing home/long term care"	"6"	"Emphysema, unspecified"	"J43.9"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	43	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	471	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Nursing home/long term care"	"6"	"Pneumonitis due to food and vomit"	"J69.0"	37	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Nursing home/long term care"	"6"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Nursing home/long term care"	"6"	"Chronic respiratory failure"	"J96.1"	10	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Nursing home/long term care"	"6"			710	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Other"	"7"	"Pneumonia, unspecified"	"J18.9"	34	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Other"	"7"	"Emphysema, unspecified"	"J43.9"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Other"	"7"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Other"	"7"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Other"	"7"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	265	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Other"	"7"	"Pneumonitis due to food and vomit"	"J69.0"	15	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Other"	"7"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	24	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2018"	"2018"	"Other"	"7"			440	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2018"	"2018"					9580	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Influenza with pneumonia, influenza virus identified"	"J10.0"	27	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Influenza with other respiratory manifestations, influenza virus identified"	"J10.1"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Influenza with pneumonia, virus not identified"	"J11.0"	21	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Influenza with other respiratory manifestations, virus not identified"	"J11.1"	19	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Pneumonia due to Pseudomonas"	"J15.1"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Pneumonia due to staphylococcus"	"J15.2"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Bacterial pneumonia, unspecified"	"J15.9"	42	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Lobar pneumonia, unspecified"	"J18.1"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Pneumonia, unspecified"	"J18.9"	729	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Emphysema, unspecified"	"J43.9"	62	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	329	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	101	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	777	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Asthma, unspecified"	"J45.9"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Bronchiectasis"	"J47"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Pneumonitis due to food and vomit"	"J69.0"	408	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Adult respiratory distress syndrome"	"J80"	52	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Pulmonary oedema"	"J81"	13	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	235	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Interstitial pulmonary disease, unspecified"	"J84.9"	87	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Pleural effusion, not elsewhere classified"	"J90"	33	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Pneumothorax, unspecified"	"J93.9"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Acute respiratory failure"	"J96.0"	48	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Chronic respiratory failure"	"J96.1"	42	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Respiratory failure, unspecified"	"J96.9"	38	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"	"Other disorders of lung"	"J98.4"	36	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Inpatient"	"1"			3335	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"	"Pneumonia, unspecified"	"J18.9"	30	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"	"Emphysema, unspecified"	"J43.9"	26	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	211	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"	"Asthma, unspecified"	"J45.9"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"	"Pneumonitis due to food and vomit"	"J69.0"	17	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	20	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"	"Respiratory failure, unspecified"	"J96.9"	17	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Medical Facility - Outpatient or ER"	"2"			440	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Pneumonia, unspecified"	"J18.9"	44	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Emphysema, unspecified"	"J43.9"	92	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	46	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	39	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1637	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Asthma, unspecified"	"J45.9"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Pneumonitis due to food and vomit"	"J69.0"	33	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	270	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Interstitial pulmonary disease, unspecified"	"J84.9"	31	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Acute respiratory failure"	"J96.0"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Chronic respiratory failure"	"J96.1"	16	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Respiratory failure, unspecified"	"J96.9"	22	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"	"Other disorders of lung"	"J98.4"	14	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Decedent's home"	"4"			2355	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Pneumonia, unspecified"	"J18.9"	154	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Emphysema, unspecified"	"J43.9"	31	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	182	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	28	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	1167	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Pneumonitis due to food and vomit"	"J69.0"	135	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	168	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Interstitial pulmonary disease, unspecified"	"J84.9"	23	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Acute respiratory failure"	"J96.0"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Chronic respiratory failure"	"J96.1"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Respiratory failure, unspecified"	"J96.9"	11	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"	"Other disorders of lung"	"J98.4"	11	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Hospice facility"	"5"			2020	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Nursing home/long term care"	"6"	"Pneumonia, unspecified"	"J18.9"	52	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Nursing home/long term care"	"6"	"Emphysema, unspecified"	"J43.9"	14	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	41	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	10	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Nursing home/long term care"	"6"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	420	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Nursing home/long term care"	"6"	"Pneumonitis due to food and vomit"	"J69.0"	40	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Nursing home/long term care"	"6"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	25	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Nursing home/long term care"	"6"	"Respiratory failure, unspecified"	"J96.9"	14	Not Applicable	Not Applicable
"Total"	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Nursing home/long term care"	"6"			666	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Other"	"7"	"Pneumonia, unspecified"	"J18.9"	38	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Other"	"7"	"Emphysema, unspecified"	"J43.9"	12	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Other"	"7"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	30	Not Applicable	Not Applicable
	"Florida"	"12"	"Male"	"M"	"2019"	"2019"	"Other"	"7"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	279	Not Applicable	Not Applicable
